implementation,n_features,n_samples,seed,accuracy,f1,train_time,test_time
MyRandomForest,20,5800,0,0.9086206896551724,0.9086247645408064,0.7811586856842041,0.09512186050415039
RandomForestClassifier,20,5800,0,0.9155172413793103,0.9155198923002847,0.7056329250335693,0.04176187515258789
MyRandomForest,20,9100,0,0.8915750915750916,0.8913292466331891,1.3089206218719482,0.10133790969848633
RandomForestClassifier,20,9100,0,0.8923076923076924,0.892099773992121,1.106060266494751,0.04201054573059082
MyRandomForest,20,9600,0,0.9243055555555556,0.924303073272599,1.445164442062378,0.10209918022155762
RandomForestClassifier,20,9600,0,0.9260416666666667,0.9260426029186448,1.1424448490142822,0.04125189781188965
MyRandomForest,20,4100,0,0.8861788617886179,0.8861623050671824,0.5407030582427979,0.09264969825744629
RandomForestClassifier,20,4100,0,0.8943089430894309,0.8943111786301737,0.520979642868042,0.031452178955078125
MyRandomForest,20,2500,0,0.9066666666666666,0.9066407510774431,0.32231712341308594,0.08070158958435059
RandomForestClassifier,20,2500,0,0.908,0.9079965626384419,0.36506032943725586,0.04195523262023926
MyRandomForest,20,1500,0,0.8533333333333334,0.853356512119476,0.19886040687561035,0.07861065864562988
RandomForestClassifier,20,1500,0,0.8577777777777778,0.8577777777777778,0.27543187141418457,0.04181814193725586
MyRandomForest,20,6600,0,0.9136363636363637,0.9136255008651368,0.9078881740570068,0.0966339111328125
RandomForestClassifier,20,6600,0,0.9116161616161617,0.9116119002079545,0.805016279220581,0.03171205520629883
MyRandomForest,20,1800,0,0.8722222222222222,0.8722559689385391,0.24207782745361328,0.07863116264343262
RandomForestClassifier,20,1800,0,0.8666666666666667,0.8666666666666667,0.3033454418182373,0.040872812271118164
MyRandomForest,20,6000,0,0.9144444444444444,0.9144434937320893,0.8256962299346924,0.09686541557312012
RandomForestClassifier,20,6000,0,0.9144444444444444,0.9144375774424265,0.7252824306488037,0.04171276092529297
MyRandomForest,20,6800,0,0.9303921568627451,0.9303921568627451,0.9668893814086914,0.09672045707702637
RandomForestClassifier,20,6800,0,0.9323529411764706,0.9323527461140598,0.8724451065063477,0.04116487503051758
MyRandomForest,20,8800,0,0.9306818181818182,0.9306777085177297,1.240511178970337,0.09992504119873047
RandomForestClassifier,20,8800,0,0.9314393939393939,0.9314408404904528,1.0507972240447998,0.04228353500366211
MyRandomForest,20,7700,0,0.9432900432900433,0.9432919033385722,1.0647337436676025,0.09987711906433105
RandomForestClassifier,20,7700,0,0.9467532467532468,0.9467545940469378,0.9446396827697754,0.041349172592163086
MyRandomForest,20,7000,0,0.9,0.8997706027412973,0.9580104351043701,0.09733009338378906
RandomForestClassifier,20,7000,0,0.9038095238095238,0.903739788650503,0.8530049324035645,0.04241371154785156
MyRandomForest,20,3100,0,0.9150537634408602,0.9149545385791982,0.39875125885009766,0.08132195472717285
RandomForestClassifier,20,3100,0,0.9247311827956989,0.9246613601452311,0.41648316383361816,0.0411677360534668
MyRandomForest,20,3800,0,0.8921052631578947,0.8920533497565387,0.5000753402709961,0.08209681510925293
RandomForestClassifier,20,3800,0,0.8956140350877193,0.8955638099270579,0.5024054050445557,0.04027962684631348
MyRandomForest,20,3300,0,0.8777777777777778,0.8777077982953401,0.43918561935424805,0.08234214782714844
RandomForestClassifier,20,3300,0,0.8808080808080808,0.8807336296533828,0.4302375316619873,0.031040430068969727
MyRandomForest,20,2600,0,0.8987179487179487,0.898676818511388,0.3452436923980713,0.08054947853088379
RandomForestClassifier,20,2600,0,0.8948717948717949,0.8948648829079611,0.3702065944671631,0.04083371162414551
MyRandomForest,20,1300,0,0.9435897435897436,0.9435897435897436,0.17051410675048828,0.07822036743164062
RandomForestClassifier,20,1300,0,0.9384615384615385,0.9384583013840531,0.26409125328063965,0.04196882247924805
MyRandomForest,20,7700,0,0.8978354978354979,0.8976956727535761,1.083921194076538,0.09929847717285156
RandomForestClassifier,20,7700,0,0.9004329004329005,0.9003035311597648,0.9413025379180908,0.04112648963928223
MyRandomForest,20,100,0,0.5666666666666667,0.5443809523809524,0.06558418273925781,0.07623744010925293
RandomForestClassifier,20,100,0,0.6333333333333333,0.6246913580246913,0.19309520721435547,0.03245902061462402
MyRandomForest,20,8200,0,0.9341463414634147,0.9341416401771921,1.1378016471862793,0.09808564186096191
RandomForestClassifier,20,8200,0,0.9369918699186992,0.9369909224360065,0.9775948524475098,0.04097414016723633
MyRandomForest,20,8900,0,0.9337078651685393,0.9337087113896583,1.2489361763000488,0.10007047653198242
RandomForestClassifier,20,8900,0,0.9385767790262173,0.9385770892194387,1.0824222564697266,0.0415806770324707
MyRandomForest,20,900,0,0.9333333333333333,0.9333626228787963,0.12774324417114258,0.07833075523376465
RandomForestClassifier,20,900,0,0.9333333333333333,0.9333333333333333,0.24032235145568848,0.04100155830383301
MyRandomForest,20,2200,0,0.8651515151515151,0.8650072470452143,0.2927670478820801,0.07924127578735352
RandomForestClassifier,20,2200,0,0.8606060606060606,0.8604713804713804,0.33007121086120605,0.041001081466674805
MyRandomForest,20,6500,0,0.9107692307692308,0.9105795372644389,0.8883099555969238,0.09627747535705566
RandomForestClassifier,20,6500,0,0.9184615384615384,0.9183302010477402,0.8019177913665771,0.04169416427612305
MyRandomForest,20,5800,0,0.9097701149425287,0.9096815518172794,0.7870733737945557,0.09587597846984863
RandomForestClassifier,20,5800,0,0.9132183908045977,0.9131514884838334,0.7188284397125244,0.0304868221282959
MyRandomForest,20,9600,0,0.9340277777777778,0.9340010371219281,1.4678955078125,0.11162400245666504
RandomForestClassifier,20,9600,0,0.9381944444444444,0.9381727939763247,1.2172839641571045,0.04272198677062988
MyRandomForest,20,6500,0,0.88,0.8799868709109673,0.9808897972106934,0.12055635452270508
RandomForestClassifier,20,6500,0,0.8907692307692308,0.8907560445144235,0.8223738670349121,0.04137277603149414
MyRandomForest,20,9200,0,0.868840579710145,0.8688277630912913,1.3012337684631348,0.10079002380371094
RandomForestClassifier,20,9200,0,0.8735507246376811,0.8735594396962894,1.087639570236206,0.042369842529296875
MyRandomForest,20,6700,0,0.9129353233830846,0.9129730407830448,0.916024923324585,0.09774303436279297
RandomForestClassifier,20,6700,0,0.9164179104477612,0.9164536853469846,0.8115806579589844,0.03200078010559082
MyRandomForest,20,3400,0,0.9480392156862745,0.9480417691672471,0.4401285648345947,0.08127117156982422
RandomForestClassifier,20,3400,0,0.9519607843137254,0.9519716582431723,0.4630615711212158,0.030562162399291992
MyRandomForest,20,3700,0,0.9297297297297298,0.9297114777114778,0.48673367500305176,0.08257246017456055
RandomForestClassifier,20,3700,0,0.9297297297297298,0.9297297297297298,0.4738349914550781,0.030387401580810547
MyRandomForest,20,4100,0,0.9195121951219513,0.9195091626464601,0.5634796619415283,0.08557820320129395
RandomForestClassifier,20,4100,0,0.9186991869918699,0.918692093355352,0.5385942459106445,0.04091930389404297
MyRandomForest,20,2200,0,0.9212121212121213,0.9211715328141588,0.3033323287963867,0.0805814266204834
RandomForestClassifier,20,2200,0,0.9151515151515152,0.9151078045690938,0.34421730041503906,0.040877342224121094
MyRandomForest,20,2800,0,0.8976190476190476,0.8976539155466358,0.3759019374847412,0.08084392547607422
RandomForestClassifier,20,2800,0,0.8928571428571429,0.8928997071576128,0.38731956481933594,0.04032540321350098
MyRandomForest,20,9200,0,0.9119565217391304,0.9119590301204235,1.329444408416748,0.09913849830627441
RandomForestClassifier,20,9200,0,0.913768115942029,0.913771919778415,1.0942070484161377,0.04212164878845215
MyRandomForest,20,6900,0,0.8951690821256039,0.8950386515114922,0.9486696720123291,0.09672164916992188
RandomForestClassifier,20,6900,0,0.8980676328502415,0.8980351519358026,0.8486518859863281,0.0417475700378418
MyRandomForest,20,1800,0,0.8574074074074074,0.8572158606586632,0.24269962310791016,0.07953262329101562
RandomForestClassifier,20,1800,0,0.8555555555555555,0.8554484406542249,0.3041250705718994,0.040674686431884766
MyRandomForest,20,6400,0,0.9067708333333333,0.9067438978073478,0.8762121200561523,0.09602856636047363
RandomForestClassifier,20,6400,0,0.9026041666666667,0.9026109038915827,0.7819859981536865,0.040483951568603516
MyRandomForest,20,2200,0,0.8924242424242425,0.8919740224364657,0.28270840644836426,0.07906627655029297
RandomForestClassifier,20,2200,0,0.8954545454545455,0.8950577276324697,0.3280143737792969,0.040808916091918945
MyRandomForest,20,1300,0,0.9153846153846154,0.9153091512803744,0.1701035499572754,0.07925677299499512
RandomForestClassifier,20,1300,0,0.9076923076923077,0.9075457875457875,0.26519131660461426,0.04262042045593262
MyRandomForest,20,4600,0,0.9144927536231884,0.9144787249556888,0.6114146709442139,0.09430861473083496
RandomForestClassifier,20,4600,0,0.9181159420289855,0.9180999664666764,0.5747604370117188,0.030983686447143555
MyRandomForest,20,2100,0,0.8984126984126984,0.8983758279647945,0.2813832759857178,0.07956600189208984
RandomForestClassifier,20,2100,0,0.9,0.8999574018667559,0.32167530059814453,0.04067826271057129
MyRandomForest,20,3000,0,0.8855555555555555,0.8855517403592211,0.39722657203674316,0.08059501647949219
RandomForestClassifier,20,3000,0,0.8788888888888889,0.8788896365114149,0.41268110275268555,0.030439138412475586
MyRandomForest,20,9000,0,0.9118518518518518,0.9118491432265303,1.2737541198730469,0.11004185676574707
RandomForestClassifier,20,9000,0,0.917037037037037,0.9170329398757844,1.0910744667053223,0.042876482009887695
MyRandomForest,20,4400,0,0.9037878787878788,0.9037893703022192,0.6036012172698975,0.08424639701843262
RandomForestClassifier,20,4400,0,0.8954545454545455,0.8954576667089096,0.5507261753082275,0.030362844467163086
MyRandomForest,20,900,0,0.8592592592592593,0.8593829262289914,0.12906384468078613,0.07568621635437012
RandomForestClassifier,20,900,0,0.8629629629629629,0.8630362840100668,0.2353835105895996,0.04216265678405762
MyRandomForest,20,5200,0,0.9474358974358974,0.9474244907269062,0.6987800598144531,0.0959329605102539
RandomForestClassifier,20,5200,0,0.9461538461538461,0.9461400361790987,0.6639783382415771,0.0412142276763916
MyRandomForest,20,9900,0,0.8696969696969697,0.8693129650880501,1.530759572982788,0.10359525680541992
RandomForestClassifier,20,9900,0,0.8734006734006734,0.8730135045271584,1.2239785194396973,0.04140186309814453
MyRandomForest,20,1000,0,0.9133333333333333,0.9133448935129608,0.13938236236572266,0.09146952629089355
RandomForestClassifier,20,1000,0,0.91,0.9100150041678243,0.24444985389709473,0.04041004180908203
MyRandomForest,20,7800,0,0.9358974358974359,0.9358826719310754,1.1193530559539795,0.09788250923156738
RandomForestClassifier,20,7800,0,0.9329059829059829,0.9328798168528017,0.9453535079956055,0.04896140098571777
MyRandomForest,20,5500,0,0.8909090909090909,0.8908943336341821,0.7284224033355713,0.09787988662719727
RandomForestClassifier,20,5500,0,0.889090909090909,0.8890638739961233,0.6670732498168945,0.03103184700012207
MyRandomForest,20,4900,0,0.9115646258503401,0.9115449764923773,0.6456005573272705,0.09443974494934082
RandomForestClassifier,20,4900,0,0.9122448979591836,0.9122196703645316,0.6153457164764404,0.04194998741149902
MyRandomForest,20,3500,0,0.920952380952381,0.920904521531358,0.4600403308868408,0.08141803741455078
RandomForestClassifier,20,3500,0,0.9180952380952381,0.9180565835767394,0.48458313941955566,0.041288137435913086
MyRandomForest,20,9000,0,0.917037037037037,0.9169210837123525,1.28025221824646,0.10231471061706543
RandomForestClassifier,20,9000,0,0.9144444444444444,0.9143769039133308,1.081894874572754,0.04158186912536621
MyRandomForest,20,500,0,0.9066666666666666,0.9066666666666666,0.08673930168151855,0.07648658752441406
RandomForestClassifier,20,500,0,0.8933333333333333,0.8933143669985775,0.19701743125915527,0.032581329345703125
MyRandomForest,20,9000,0,0.8881481481481481,0.8881472889276473,1.2615411281585693,0.09896683692932129
RandomForestClassifier,20,9000,0,0.8881481481481481,0.8881472889064315,1.0864231586456299,0.04163408279418945
MyRandomForest,20,5800,0,0.9270114942528735,0.927069044538565,0.7789185047149658,0.09678101539611816
RandomForestClassifier,20,5800,0,0.9304597701149425,0.9305126820767288,0.7186977863311768,0.0332493782043457
MyRandomForest,20,900,0,0.9185185185185185,0.9185185185185185,0.1280813217163086,0.07794713973999023
RandomForestClassifier,20,900,0,0.9148148148148149,0.9148229999639039,0.22823309898376465,0.03258848190307617
MyRandomForest,20,3600,0,0.9,0.9,0.4687814712524414,0.08133649826049805
RandomForestClassifier,20,3600,0,0.9027777777777778,0.9027875300821081,0.4810216426849365,0.031647682189941406
MyRandomForest,20,6600,0,0.9227272727272727,0.9227425520475113,0.9020497798919678,0.09877681732177734
RandomForestClassifier,20,6600,0,0.9222222222222223,0.9222377793017366,0.8334484100341797,0.04088616371154785
MyRandomForest,20,8100,0,0.9123456790123456,0.9123131783371558,1.1332142353057861,0.09715509414672852
RandomForestClassifier,20,8100,0,0.9102880658436214,0.9102224477881273,0.9762721061706543,0.04140448570251465
MyRandomForest,20,6000,0,0.9211111111111111,0.921084791126829,0.800281286239624,0.09809184074401855
RandomForestClassifier,20,6000,0,0.925,0.9249910365514148,0.7266969680786133,0.04133272171020508
MyRandomForest,20,7100,0,0.928169014084507,0.9281527136983989,0.9766685962677002,0.10069704055786133
RandomForestClassifier,20,7100,0,0.9244131455399061,0.9244059958043352,0.8722760677337646,0.04106926918029785
MyRandomForest,20,800,0,0.9125,0.912513691128149,0.1192781925201416,0.07831168174743652
RandomForestClassifier,20,800,0,0.9041666666666667,0.9041816617117822,0.2304685115814209,0.03229022026062012
MyRandomForest,20,8300,0,0.936144578313253,0.936146092292249,1.1689362525939941,0.09915733337402344
RandomForestClassifier,20,8300,0,0.9373493975903614,0.9373503676510625,1.0059521198272705,0.041117191314697266
MyRandomForest,20,4700,0,0.9141843971631206,0.9141798648198749,0.6549279689788818,0.0929253101348877
RandomForestClassifier,20,4700,0,0.9085106382978724,0.9085098559831339,0.6099076271057129,0.041468143463134766
MyRandomForest,20,6200,0,0.9295698924731183,0.9295699942625273,0.8646221160888672,0.09814929962158203
RandomForestClassifier,20,6200,0,0.9274193548387096,0.9274141726514208,0.7712588310241699,0.041486501693725586
MyRandomForest,20,200,0,0.7666666666666667,0.7666666666666667,0.06607747077941895,0.07782864570617676
RandomForestClassifier,20,200,0,0.7166666666666667,0.7169033695349484,0.192246675491333,0.03159451484680176
MyRandomForest,20,9500,0,0.9519298245614035,0.9519043386182473,1.4580063819885254,0.10145020484924316
RandomForestClassifier,20,9500,0,0.9505263157894737,0.9505148045653155,1.1528186798095703,0.04103493690490723
MyRandomForest,20,5400,0,0.9265432098765433,0.9265537654652974,0.7287228107452393,0.0959157943725586
RandomForestClassifier,20,5400,0,0.9314814814814815,0.9314863140305157,0.6686410903930664,0.030393600463867188
MyRandomForest,20,3200,0,0.9489583333333333,0.9489120781608045,0.42882752418518066,0.0812830924987793
RandomForestClassifier,20,3200,0,0.95,0.949971293863846,0.44165778160095215,0.04038691520690918
MyRandomForest,20,2300,0,0.9217391304347826,0.9216443334090393,0.3159778118133545,0.08926177024841309
RandomForestClassifier,20,2300,0,0.9231884057971015,0.9230874388769125,0.3727400302886963,0.04157567024230957
MyRandomForest,20,9100,0,0.9054945054945055,0.9054915636434415,1.2940690517425537,0.102081298828125
RandomForestClassifier,20,9100,0,0.9025641025641026,0.9025593960615987,1.096543550491333,0.04147052764892578
MyRandomForest,20,8700,0,0.9310344827586207,0.9309949639685912,1.2120721340179443,0.09939837455749512
RandomForestClassifier,20,8700,0,0.9306513409961685,0.9306288805304251,1.0371489524841309,0.042402029037475586
MyRandomForest,20,2900,0,0.9126436781609195,0.9126409081833218,0.37619781494140625,0.08063316345214844
RandomForestClassifier,20,2900,0,0.903448275862069,0.903448275862069,0.4016449451446533,0.04075026512145996
MyRandomForest,20,6300,0,0.946031746031746,0.9460346469366736,0.8438000679016113,0.09570097923278809
RandomForestClassifier,20,6300,0,0.9433862433862434,0.9433889538173195,0.7796802520751953,0.04102158546447754
MyRandomForest,20,6600,0,0.907070707070707,0.9070729826950723,0.8973860740661621,0.09836697578430176
RandomForestClassifier,20,6600,0,0.9075757575757576,0.9075741306669314,0.8435788154602051,0.04227423667907715
MyRandomForest,20,5300,0,0.9232704402515723,0.9232748108604574,0.7083241939544678,0.09337139129638672
RandomForestClassifier,20,5300,0,0.9257861635220126,0.9257910956414792,0.649167537689209,0.030945539474487305
MyRandomForest,20,8300,0,0.9076305220883534,0.9076314755649749,1.16819429397583,0.1119842529296875
RandomForestClassifier,20,8300,0,0.9100401606425703,0.9100419017771618,1.0179150104522705,0.041989803314208984
MyRandomForest,20,4100,0,0.9235772357723577,0.9235711735047433,0.5535802841186523,0.09442853927612305
RandomForestClassifier,20,4100,0,0.9219512195121952,0.921942551461392,0.5452182292938232,0.03117680549621582
MyRandomForest,20,4500,0,0.8785185185185185,0.8785017207472959,0.6052141189575195,0.09169626235961914
RandomForestClassifier,20,4500,0,0.8844444444444445,0.8844284660766961,0.577172040939331,0.04120969772338867
MyRandomForest,20,2800,0,0.9238095238095239,0.9238026124818578,0.3666386604309082,0.08160042762756348
RandomForestClassifier,20,2800,0,0.9226190476190477,0.922616305849839,0.41666579246520996,0.04108166694641113
MyRandomForest,20,5500,0,0.916969696969697,0.9168111450288393,0.7515065670013428,0.09505057334899902
RandomForestClassifier,20,5500,0,0.9224242424242424,0.9222802579347144,0.6806502342224121,0.041208744049072266
MyRandomForest,20,500,0,0.8733333333333333,0.8729773852535796,0.08727645874023438,0.07681965827941895
RandomForestClassifier,20,500,0,0.8866666666666667,0.8863481868058345,0.1981344223022461,0.030892133712768555
MyRandomForest,20,6100,0,0.9256830601092896,0.9256282536471278,0.819669246673584,0.09570479393005371
RandomForestClassifier,20,6100,0,0.928415300546448,0.9283912125528235,0.7420263290405273,0.04107785224914551
MyRandomForest,20,600,0,0.9111111111111111,0.9112430589916982,0.09058308601379395,0.07625055313110352
RandomForestClassifier,20,600,0,0.9111111111111111,0.9112211902304782,0.19611096382141113,0.030977964401245117
MyRandomForest,20,4500,0,0.9207407407407407,0.9207440035575885,0.5945756435394287,0.09410929679870605
RandomForestClassifier,20,4500,0,0.9251851851851852,0.9251882650403406,0.5694036483764648,0.03148293495178223
MyRandomForest,20,3800,0,0.9324561403508772,0.9324052465831013,0.49884819984436035,0.08474135398864746
RandomForestClassifier,20,3800,0,0.9307017543859649,0.9306495387021428,0.5001490116119385,0.029393434524536133
MyRandomForest,20,3400,0,0.8990196078431373,0.8987786858326896,0.4886772632598877,0.0915522575378418
RandomForestClassifier,20,3400,0,0.903921568627451,0.903736428572778,0.44446539878845215,0.04038572311401367
MyRandomForest,20,2800,0,0.9107142857142857,0.9105997210458164,0.36465954780578613,0.08024883270263672
RandomForestClassifier,20,2800,0,0.9238095238095239,0.9237653957961037,0.39833593368530273,0.04053783416748047
MyRandomForest,20,2200,0,0.9287878787878788,0.9287132853717026,0.2842864990234375,0.07934355735778809
RandomForestClassifier,20,2200,0,0.9378787878787879,0.9377993894186888,0.31781816482543945,0.040613651275634766
MyRandomForest,20,4900,0,0.936734693877551,0.9367375937911574,0.6461527347564697,0.09358024597167969
RandomForestClassifier,20,4900,0,0.936734693877551,0.936739233877268,0.5943465232849121,0.02997422218322754
MyRandomForest,20,1700,0,0.8705882352941177,0.8705364873068158,0.2213435173034668,0.07769060134887695
RandomForestClassifier,20,1700,0,0.8647058823529412,0.864693918582585,0.289201021194458,0.04116463661193848
MyRandomForest,20,8200,0,0.9227642276422764,0.9227381864169366,1.1377224922180176,0.09904909133911133
RandomForestClassifier,20,8200,0,0.9243902439024391,0.9243692505644377,1.0077078342437744,0.0409085750579834
MyRandomForest,20,2600,0,0.8871794871794871,0.8871223538525957,0.33394694328308105,0.07853484153747559
RandomForestClassifier,20,2600,0,0.8910256410256411,0.8909982325821713,0.3833479881286621,0.040836334228515625
MyRandomForest,20,2700,0,0.9185185185185185,0.9184747711397457,0.3542017936706543,0.07987713813781738
RandomForestClassifier,20,2700,0,0.9234567901234568,0.9234437198578294,0.37731480598449707,0.04070138931274414
MyRandomForest,20,1200,0,0.8861111111111111,0.8860240313530036,0.15853095054626465,0.07966423034667969
RandomForestClassifier,20,1200,0,0.8722222222222222,0.8721748737373736,0.26096415519714355,0.03228878974914551
MyRandomForest,20,1800,0,0.8685185185185185,0.8684928166126146,0.24115848541259766,0.07872414588928223
RandomForestClassifier,20,1800,0,0.8685185185185185,0.8685361040330843,0.3084242343902588,0.0419611930847168
MyRandomForest,20,4500,0,0.902962962962963,0.9029173887767387,0.6034698486328125,0.09333395957946777
RandomForestClassifier,20,4500,0,0.9044444444444445,0.9044060784362908,0.5700864791870117,0.040973663330078125
MyRandomForest,20,9500,0,0.9252631578947368,0.9252424014321642,1.4606904983520508,0.10238909721374512
RandomForestClassifier,20,9500,0,0.9207017543859649,0.9206747971432481,1.1633861064910889,0.041929006576538086
MyRandomForest,20,6700,0,0.9258706467661691,0.925864095920324,0.9268233776092529,0.09896063804626465
RandomForestClassifier,20,6700,0,0.927860696517413,0.9278513211878794,0.8154997825622559,0.040976762771606445
MyRandomForest,20,9000,0,0.8918518518518519,0.8917726705691779,1.259413719177246,0.10265064239501953
RandomForestClassifier,20,9000,0,0.8974074074074074,0.8973901622316058,1.0990569591522217,0.041091203689575195
MyRandomForest,20,7000,0,0.9328571428571428,0.9328566708777679,0.9616203308105469,0.09753823280334473
RandomForestClassifier,20,7000,0,0.9266666666666666,0.9266616114156758,0.851752758026123,0.04143929481506348
MyRandomForest,20,9400,0,0.925531914893617,0.9255221741368993,1.439124345779419,0.10202550888061523
RandomForestClassifier,20,9400,0,0.9287234042553192,0.9287080282330452,1.1305034160614014,0.0421900749206543
MyRandomForest,20,10000,0,0.911,0.9109962914091256,1.5014610290527344,0.10158753395080566
RandomForestClassifier,20,10000,0,0.916,0.9159778168126473,1.207735300064087,0.041396141052246094
MyRandomForest,20,9200,0,0.8710144927536232,0.8709620606119396,1.2946877479553223,0.09975695610046387
RandomForestClassifier,20,9200,0,0.8778985507246376,0.8778829221238345,1.1288907527923584,0.04174661636352539
MyRandomForest,20,7200,0,0.9180555555555555,0.9180557487545187,1.0000743865966797,0.09815430641174316
RandomForestClassifier,20,7200,0,0.9111111111111111,0.9111090533550428,0.8809006214141846,0.04186081886291504
MyRandomForest,20,5100,0,0.8908496732026144,0.8908502793604403,0.6919257640838623,0.09486198425292969
RandomForestClassifier,20,5100,0,0.8980392156862745,0.8980409579474768,0.6309096813201904,0.041066646575927734
MyRandomForest,20,1000,0,0.9,0.8999332591768632,0.13796758651733398,0.07684922218322754
RandomForestClassifier,20,1000,0,0.9033333333333333,0.9032849564608147,0.24336457252502441,0.039530277252197266
MyRandomForest,20,8000,0,0.915,0.9150016527961422,1.103588342666626,0.0991508960723877
RandomForestClassifier,20,8000,0,0.9158333333333334,0.9158350868359982,0.9679207801818848,0.041388511657714844
MyRandomForest,20,5400,0,0.891358024691358,0.8913191871756079,0.7147238254547119,0.09662151336669922
RandomForestClassifier,20,5400,0,0.891358024691358,0.891326493665432,0.6655871868133545,0.04097294807434082
MyRandomForest,20,6200,0,0.9026881720430108,0.902492593762034,0.8542571067810059,0.09745454788208008
RandomForestClassifier,20,6200,0,0.9064516129032258,0.9063541219833283,0.7653677463531494,0.031539201736450195
MyRandomForest,20,8100,0,0.894238683127572,0.8941132337259304,1.1351745128631592,0.10210895538330078
RandomForestClassifier,20,8100,0,0.8975308641975308,0.8974887154342945,0.9778156280517578,0.041529178619384766
MyRandomForest,20,2300,0,0.936231884057971,0.9362190220725555,0.29400014877319336,0.08006095886230469
RandomForestClassifier,20,2300,0,0.9289855072463769,0.9289322081940872,0.34363698959350586,0.04116320610046387
MyRandomForest,20,5400,0,0.9308641975308642,0.930861457793289,0.7300248146057129,0.09490275382995605
RandomForestClassifier,20,5400,0,0.9265432098765433,0.9265461488747804,0.6545422077178955,0.032087087631225586
MyRandomForest,20,4800,0,0.94375,0.9437334731148194,0.6445598602294922,0.0957334041595459
RandomForestClassifier,20,4800,0,0.9423611111111111,0.9423468464752511,0.6164040565490723,0.040372371673583984
MyRandomForest,20,4800,0,0.9055555555555556,0.9055555555555556,0.6358635425567627,0.08483290672302246
RandomForestClassifier,20,4800,0,0.9006944444444445,0.9006944923348782,0.6140739917755127,0.030868053436279297
MyRandomForest,20,7500,0,0.9191111111111111,0.9191099603967752,1.0160038471221924,0.0969548225402832
RandomForestClassifier,20,7500,0,0.9222222222222223,0.9222256794391627,0.9096183776855469,0.04111051559448242
MyRandomForest,20,4500,0,0.8866666666666667,0.8866308976558033,0.6116471290588379,0.09339690208435059
RandomForestClassifier,20,4500,0,0.8896296296296297,0.8896294479491105,0.5592896938323975,0.04107046127319336
MyRandomForest,20,1500,0,0.8933333333333333,0.8932742802910472,0.20050811767578125,0.07816457748413086
RandomForestClassifier,20,1500,0,0.8866666666666667,0.8865618586525956,0.28249168395996094,0.030792951583862305
MyRandomForest,20,6800,0,0.9112745098039216,0.9112708612281223,0.9264540672302246,0.09672951698303223
RandomForestClassifier,20,6800,0,0.9156862745098039,0.9156396824301064,0.8125505447387695,0.04027199745178223
MyRandomForest,20,6300,0,0.8947089947089947,0.8946879752509544,0.85516357421875,0.09666800498962402
RandomForestClassifier,20,6300,0,0.8978835978835978,0.8978714473328271,0.779686689376831,0.03139638900756836
MyRandomForest,20,7200,0,0.9328703703703703,0.9328660678079315,0.9885494709014893,0.09864926338195801
RandomForestClassifier,20,7200,0,0.9342592592592592,0.934255538975443,0.8739445209503174,0.04178643226623535
MyRandomForest,20,5700,0,0.8970760233918129,0.8970760233918129,0.7679600715637207,0.0882713794708252
RandomForestClassifier,20,5700,0,0.9035087719298246,0.9035092669104599,0.7100708484649658,0.040941715240478516
MyRandomForest,20,300,0,0.8,0.8006916996047431,0.07634806632995605,0.07746481895446777
RandomForestClassifier,20,300,0,0.7888888888888889,0.7892798836619062,0.19210028648376465,0.03368401527404785
MyRandomForest,20,1800,0,0.8888888888888888,0.88894381960752,0.24149227142333984,0.0787196159362793
RandomForestClassifier,20,1800,0,0.8907407407407407,0.8907305987877786,0.29511094093322754,0.030651330947875977
MyRandomForest,20,3200,0,0.875,0.875,0.4273350238800049,0.09032583236694336
RandomForestClassifier,20,3200,0,0.8729166666666667,0.8729128048065777,0.4323294162750244,0.0305631160736084
MyRandomForest,20,1300,0,0.8897435897435897,0.8897109521228875,0.16942930221557617,0.07811212539672852
RandomForestClassifier,20,1300,0,0.8846153846153846,0.8845812289658125,0.27005648612976074,0.042675018310546875
MyRandomForest,20,1900,0,0.8824561403508772,0.8824652024015787,0.24334168434143066,0.10017251968383789
RandomForestClassifier,20,1900,0,0.8894736842105263,0.8893948370467567,0.318634033203125,0.041322946548461914
MyRandomForest,20,2400,0,0.9125,0.9124988183682486,0.31386470794677734,0.07874798774719238
RandomForestClassifier,20,2400,0,0.9097222222222222,0.9097237895719641,0.3574843406677246,0.04047703742980957
MyRandomForest,20,3800,0,0.9236842105263158,0.9236829773068584,0.5017638206481934,0.09168243408203125
RandomForestClassifier,20,3800,0,0.9254385964912281,0.9254383096228153,0.4872777462005615,0.03282976150512695
MyRandomForest,20,3700,0,0.9333333333333333,0.9333084007596846,0.4906470775604248,0.08168530464172363
RandomForestClassifier,20,3700,0,0.9288288288288288,0.928816971006339,0.48376035690307617,0.04055333137512207
MyRandomForest,20,6800,0,0.9196078431372549,0.9196103163996298,0.9652085304260254,0.09882473945617676
RandomForestClassifier,20,6800,0,0.9176470588235294,0.9176470588235294,0.843599796295166,0.04176640510559082
MyRandomForest,20,8900,0,0.9082397003745318,0.9082182630827488,1.2980966567993164,0.10187530517578125
RandomForestClassifier,20,8900,0,0.9086142322097378,0.9085770393969316,1.0790274143218994,0.042989253997802734
MyRandomForest,20,4200,0,0.915079365079365,0.9149970888236962,0.5504887104034424,0.08323192596435547
RandomForestClassifier,20,4200,0,0.915079365079365,0.9149648207448492,0.5667097568511963,0.04062533378601074
